title,area,station1,station2,station3,building_age,stories_tall,floor,price,administrative_cost,deposit,gratuity,rooms,sq_meters,link
ＪＲ中央線 武蔵小金井駅 地下1地上11階建 築29年,東京都小金井市本町１,ＪＲ中央線/武蔵小金井駅 歩1分,ＪＲ中央線/東小金井駅 歩23分,西武多摩川線/新小金井駅 歩26分,29.0,地下1地上11,8.0,6900.0,5000.0,6900.0,6900.0,1.0,30.38,https://suumo.jp/chintai/jnc_000055786566/?bc=100171999775
サンハイムII,東京都あきる野市野辺,ＪＲ五日市線/東秋留駅 歩5分,ＪＲ五日市線/熊川駅 歩39分,ＪＲ青梅線/牛浜駅 歩35分,3.0,2.0,1.0,7100.0,2000.0,7100.0,0.0,2.0,59.49,https://suumo.jp/chintai/jnc_000055569487/?bc=100186162598
キャトルセゾン,東京都小金井市貫井南町３,ＪＲ中央線/武蔵小金井駅 歩12分,ＪＲ中央線/国分寺駅 歩24分,,19.0,3.0,1.0,6100.0,0.0,0.0,0.0,1.0,20.16,https://suumo.jp/chintai/jnc_000055794309/?bc=100186969203
キャトルセゾン,東京都小金井市貫井南町３,ＪＲ中央線/武蔵小金井駅 歩12分,ＪＲ中央線/国分寺駅 歩24分,,19.0,3.0,1.0,6300.0,0.0,0.0,0.0,1.0,20.1,https://suumo.jp/chintai/jnc_000055729297/?bc=100186694236
キャトルセゾン,東京都小金井市貫井南町３,ＪＲ中央線/武蔵小金井駅 歩12分,ＪＲ中央線/国分寺駅 歩24分,,19.0,3.0,1.0,6300.0,0.0,0.0,0.0,1.0,20.0,https://suumo.jp/chintai/jnc_000054024586/?bc=100178972858
キャトルセゾン,東京都小金井市貫井南町３,ＪＲ中央線/武蔵小金井駅 歩12分,ＪＲ中央線/国分寺駅 歩24分,,19.0,3.0,1.0,6500.0,0.0,6500.0,0.0,1.0,20.0,https://suumo.jp/chintai/jnc_000055085401/?bc=100183997179
キャトルセゾン,東京都小金井市貫井南町３,ＪＲ中央線/武蔵小金井駅 歩12分,ＪＲ中央線/国分寺駅 歩24分,,19.0,3.0,1.0,6700.0,0.0,6700.0,0.0,1.0,20.1,https://suumo.jp/chintai/jnc_000055085403/?bc=100183997180
ジュネス　ヴィラ,東京都西多摩郡日の出町大字大久野,ＪＲ五日市線/武蔵増戸駅 歩25分,ＪＲ五日市線/武蔵引田駅 歩35分,ＪＲ五日市線/武蔵五日市駅 歩40分,10.0,2.0,1.0,5200.0,3000.0,0.0,0.0,1.0,45.89,https://suumo.jp/chintai/jnc_000053936767/?bc=100178621154
ジュネス　ヴィラ,東京都西多摩郡日の出町大字大久野,ＪＲ五日市線/武蔵増戸駅 歩25分,ＪＲ五日市線/武蔵引田駅 歩35分,ＪＲ五日市線/武蔵五日市駅 歩40分,10.0,2.0,1.0,5200.0,3000.0,0.0,0.0,1.0,45.89,https://suumo.jp/chintai/jnc_000053515739/?bc=100176435537
ジュネス　ヴィラ,東京都西多摩郡日の出町大字大久野,ＪＲ五日市線/武蔵増戸駅 歩25分,ＪＲ五日市線/武蔵引田駅 歩35分,ＪＲ五日市線/武蔵五日市駅 歩40分,10.0,2.0,1.0,5400.0,3000.0,0.0,0.0,1.0,45.89,https://suumo.jp/chintai/jnc_000044819707/?bc=100177069020
ジュネス　ヴィラ,東京都西多摩郡日の出町大字大久野,ＪＲ五日市線/武蔵増戸駅 歩25分,ＪＲ五日市線/武蔵引田駅 歩35分,ＪＲ五日市線/武蔵五日市駅 歩40分,10.0,2.0,1.0,6100.0,3000.0,0.0,0.0,2.0,56.34,https://suumo.jp/chintai/jnc_000043427152/?bc=100184617656
センチュリー善,東京都西多摩郡瑞穂町大字箱根ケ崎,ＪＲ八高線/箱根ヶ崎駅 歩2分,,,9.0,5.0,4.0,5850.0,4000.0,0.0,0.0,1.0,26.25,https://suumo.jp/chintai/jnc_000055011137/?bc=100183789564
シルクコート　Ｄ,東京都葛飾区宝町２,京成本線/お花茶屋駅 歩5分,京成本線/堀切菖蒲園駅 歩15分,,11.0,2.0,1.0,9100.0,3000.0,4550.0,9100.0,1.0,43.68,https://suumo.jp/chintai/jnc_000022968048/?bc=100184256700
グリーン　コンフォート,東京都あきる野市留原,ＪＲ五日市線/武蔵五日市駅 歩11分,,,2.0,2.0,2.0,6650.0,3500.0,0.0,0.0,2.0,56.78,https://suumo.jp/chintai/jnc_000055569486/?bc=100186324613
アルモニー,東京都羽村市富士見平２,ＪＲ青梅線/羽村駅 歩18分,ＪＲ八高線/箱根ヶ崎駅 歩27分,,13.0,4.0,1.0,5400.0,4500.0,0.0,0.0,1.0,30.96,https://suumo.jp/chintai/jnc_000038111428/?bc=100186867691
アルモニー,東京都羽村市富士見平２,ＪＲ青梅線/羽村駅 歩18分,ＪＲ八高線/箱根ヶ崎駅 歩27分,,13.0,4.0,1.0,5600.0,4500.0,0.0,0.0,1.0,30.96,https://suumo.jp/chintai/jnc_000055238208/?bc=100184974930
アルモニー,東京都羽村市富士見平２,ＪＲ青梅線/羽村駅 歩18分,ＪＲ八高線/箱根ヶ崎駅 歩27分,,13.0,4.0,1.0,5700.0,4500.0,0.0,0.0,1.0,30.96,https://suumo.jp/chintai/jnc_000032250022/?bc=100175301691
ウイングプラザ,東京都葛飾区立石６,成田スカイアクセス/青砥駅 歩9分,京成押上線/京成立石駅 歩9分,京成本線/お花茶屋駅 歩17分,22.0,10.0,1.0,12500.0,10000.0,12500.0,15000.0,2.0,70.17,https://suumo.jp/chintai/jnc_000055742884/?bc=100186784603
ウイングプラザ,東京都葛飾区立石６,成田スカイアクセス/青砥駅 歩9分,京成押上線/京成立石駅 歩9分,京成本線/お花茶屋駅 歩17分,22.0,10.0,1.0,12700.0,10000.0,12700.0,15240.0,2.0,70.17,https://suumo.jp/chintai/jnc_000055616714/?bc=100186196147
ウイングプラザ,東京都葛飾区立石６,成田スカイアクセス/青砥駅 歩9分,京成押上線/京成立石駅 歩9分,京成本線/お花茶屋駅 歩17分,22.0,10.0,1.0,13500.0,10000.0,13500.0,16200.0,2.0,71.59,https://suumo.jp/chintai/jnc_000055616713/?bc=100186215908
Ｈｏｓｈｉ第一マンション,東京都三鷹市下連雀３,ＪＲ中央線/三鷹駅 歩3分,ＪＲ中央線/武蔵境駅 歩23分,ＪＲ中央線/吉祥寺駅 歩25分,23.0,6.0,3.0,7100.0,5000.0,7100.0,7100.0,1.0,20.08,https://suumo.jp/chintai/jnc_000055794215/?bc=100186968848
京王井の頭線 三鷹台駅 2階建 築32年,東京都三鷹市井の頭１,京王井の頭線/三鷹台駅 歩4分,京王井の頭線/久我山駅 歩13分,ＪＲ中央線/吉祥寺駅 歩27分,32.0,2.0,2.0,6500.0,0.0,6500.0,6500.0,1.0,29.2,https://suumo.jp/chintai/jnc_000055786448/?bc=100186944664
京王井の頭線 三鷹台駅 2階建 築32年,東京都三鷹市井の頭１,京王井の頭線/三鷹台駅 歩4分,京王井の頭線/久我山駅 歩13分,ＪＲ中央線/吉祥寺駅 歩27分,32.0,2.0,2.0,6700.0,0.0,6700.0,6700.0,1.0,29.2,https://suumo.jp/chintai/jnc_000052897951/?bc=100175125989
ＪＲ五日市線 秋川駅 2階建 築14年,東京都あきる野市瀬戸岡,ＪＲ五日市線/秋川駅 歩13分,ＪＲ五日市線/武蔵引田駅 歩28分,ＪＲ五日市線/東秋留駅 歩39分,14.0,2.0,1.0,6800.0,3000.0,0.0,0.0,2.0,52.99,https://suumo.jp/chintai/jnc_000055736162/?bc=100186734410
フラワー　ヒル,東京都西多摩郡瑞穂町箱根ケ崎西松原,ＪＲ八高線/箱根ヶ崎駅 歩16分,,,7.0,2.0,1.0,5900.0,3000.0,0.0,0.0,1.0,32.9,https://suumo.jp/chintai/jnc_000055335993/?bc=100185077432
サンビレッジ清瀬Ａ,東京都清瀬市中清戸２,西武池袋線/清瀬駅 歩15分,西武池袋線/東久留米駅 歩35分,ＪＲ武蔵野線/東所沢駅 歩29分,26.0,3.0,2.0,7500.0,2000.0,7500.0,0.0,3.0,60.12,https://suumo.jp/chintai/jnc_000055779966/?bc=100186910545
アウル　三鷹,東京都三鷹市下連雀４,ＪＲ中央線/三鷹駅 歩15分,ＪＲ中央線/武蔵境駅 歩28分,ＪＲ中央線/吉祥寺駅 歩25分,7.0,7.0,3.0,9400.0,4000.0,0.0,9400.0,1.0,26.36,https://suumo.jp/chintai/jnc_000055765765/?bc=100186895584
アウル　三鷹,東京都三鷹市下連雀４,ＪＲ中央線/三鷹駅 歩15分,ＪＲ中央線/武蔵境駅 歩28分,ＪＲ中央線/吉祥寺駅 歩25分,7.0,7.0,3.0,14800.0,4000.0,0.0,14800.0,1.0,45.01,https://suumo.jp/chintai/jnc_000055389576/?bc=100185246059
ＪＲ中央線 三鷹駅 7階建 築7年,東京都三鷹市下連雀４,ＪＲ中央線/三鷹駅 歩15分,ＪＲ中央線/吉祥寺駅 歩25分,京王井の頭線/井の頭公園駅 歩25分,7.0,7.0,3.0,9400.0,4000.0,0.0,9400.0,1.0,26.36,https://suumo.jp/chintai/jnc_000055772885/?bc=100186884460
ＪＲ中央線 三鷹駅 7階建 築7年,東京都三鷹市下連雀４,ＪＲ中央線/三鷹駅 歩15分,ＪＲ中央線/吉祥寺駅 歩25分,京王井の頭線/井の頭公園駅 歩25分,7.0,7.0,3.0,14800.0,4000.0,0.0,14800.0,1.0,45.01,https://suumo.jp/chintai/jnc_000055397589/?bc=100185380469
イニシア東日暮里ルシリア,東京都荒川区東日暮里２,東京メトロ日比谷線/三ノ輪駅 歩8分,都電荒川線/荒川一中前駅 歩5分,ＪＲ常磐線/三河島駅 歩13分,8.0,11.0,4.0,16300.0,10000.0,16300.0,32600.0,3.0,53.58,https://suumo.jp/chintai/jnc_000055754877/?bc=100186889348
ランドマーク,東京都葛飾区細田１,ＪＲ総武線/小岩駅 歩15分,京成本線/京成小岩駅 歩15分,京成本線/京成高砂駅 歩20分,19.0,4.0,3.0,12500.0,0.0,37500.0,0.0,3.0,65.0,https://suumo.jp/chintai/jnc_000055600104/?bc=100186166158
レジデンス武蔵,東京都西多摩郡瑞穂町大字武蔵,ＪＲ八高線/箱根ヶ崎駅 歩25分,ＪＲ中央線/立川駅 バス51分 (バス停)石畑駐在所 歩9分,ＪＲ八高線/東福生駅 歩53分,29.0,3.0,2.0,5000.0,3000.0,0.0,0.0,2.0,42.0,https://suumo.jp/chintai/jnc_000052080533/?bc=100181462715
レジデンス武蔵,東京都西多摩郡瑞穂町大字武蔵,ＪＲ八高線/箱根ヶ崎駅 歩25分,ＪＲ中央線/立川駅 バス51分 (バス停)石畑駐在所 歩9分,ＪＲ八高線/東福生駅 歩53分,29.0,3.0,2.0,5500.0,3000.0,0.0,0.0,2.0,45.0,https://suumo.jp/chintai/jnc_000052070261/?bc=100182544652
レジデンス武蔵,東京都西多摩郡瑞穂町大字武蔵,ＪＲ八高線/箱根ヶ崎駅 歩25分,ＪＲ中央線/立川駅 バス51分 (バス停)石畑駐在所 歩9分,ＪＲ八高線/東福生駅 歩53分,29.0,3.0,2.0,5600.0,3000.0,0.0,0.0,2.0,42.0,https://suumo.jp/chintai/jnc_000052070266/?bc=100181462679
レジデンス武蔵,東京都西多摩郡瑞穂町大字武蔵,ＪＲ八高線/箱根ヶ崎駅 歩25分,ＪＲ中央線/立川駅 バス51分 (バス停)石畑駐在所 歩9分,ＪＲ八高線/東福生駅 歩53分,29.0,3.0,2.0,5700.0,3000.0,0.0,0.0,2.0,45.0,https://suumo.jp/chintai/jnc_000053515738/?bc=100182544649
原宅貸家,東京都町田市相原町,ＪＲ横浜線/橋本駅 歩12分,ＪＲ横浜線/相原駅 歩15分,京王相模原線/多摩境駅 歩28分,29.0,2.0,1.0,8200.0,2000.0,0.0,8200.0,4.0,73.86,https://suumo.jp/chintai/jnc_000055786534/?bc=100186929573
マ・メゾン国立,東京都国立市富士見台３,ＪＲ南武線/矢川駅 歩3分,ＪＲ南武線/谷保駅 歩18分,ＪＲ中央線/国立駅 歩28分,15.0,6.0,6.0,6300.0,5000.0,3150.0,3150.0,1.0,23.96,https://suumo.jp/chintai/jnc_000019073100/?bc=100186793397
ＪＲ五日市線 秋川駅 2階建 築14年,東京都あきる野市瀬戸岡,ＪＲ五日市線/秋川駅 歩13分,ＪＲ五日市線/武蔵引田駅 歩28分,ＪＲ五日市線/東秋留駅 歩39分,14.0,2.0,1.0,6800.0,3000.0,0.0,0.0,2.0,52.99,https://suumo.jp/chintai/jnc_000055736162/?bc=100186734410
パレス国立,東京都国分寺市西町４,多摩都市モノレール/泉体育館駅 歩25分,ＪＲ中央線/国立駅 歩27分,多摩都市モノレール/立飛駅 歩29分,23.0,2.0,1.0,5600.0,3000.0,5600.0,0.0,2.0,52.88,https://suumo.jp/chintai/jnc_000043412780/?bc=100186882226
タッシ国立,東京都国分寺市光町１,ＪＲ中央線/国立駅 歩5分,ＪＲ武蔵野線/西国分寺駅 歩23分,西武国分寺線/恋ヶ窪駅 歩24分,35.0,4.0,1.0,4000.0,3000.0,0.0,0.0,1.0,15.0,https://suumo.jp/chintai/jnc_000054563518/?bc=100186933910
タッシ国立,東京都国分寺市光町１,ＪＲ中央線/国立駅 歩5分,ＪＲ武蔵野線/西国分寺駅 歩23分,西武国分寺線/恋ヶ窪駅 歩24分,35.0,4.0,1.0,4200.0,3000.0,0.0,0.0,1.0,15.0,https://suumo.jp/chintai/jnc_000055219893/?bc=100184523822
ウィステリヤ立石,東京都葛飾区立石２,京成押上線/四ツ木駅 歩11分,京成押上線/京成立石駅 歩12分,京成本線/お花茶屋駅 歩15分,25.0,8.0,3.0,12100.0,9000.0,12100.0,0.0,3.0,56.16,https://suumo.jp/chintai/jnc_000055735725/?bc=100186716703
クレイノフローリ,東京都葛飾区柴又５,北総線/新柴又駅 歩7分,京成本線/京成小岩駅 歩14分,京成金町線/柴又駅 歩17分,3.0,2.0,1.0,7800.0,5000.0,0.0,7800.0,1.0,22.6,https://suumo.jp/chintai/jnc_000054916313/?bc=100183923890
落合団地3-3-3,東京都多摩市落合３,京王相模原線/京王多摩センター駅 歩14分,小田急多摩線/小田急多摩センター駅 歩14分,多摩都市モノレール/多摩センター駅 歩14分,45.0,5.0,3.0,6900.0,3000.0,6900.0,0.0,2.0,56.86,https://suumo.jp/chintai/jnc_000040928459/?bc=100186944555
ラグナ　ウエスト,東京都葛飾区西亀有３,東京メトロ千代田線/綾瀬駅 歩18分,ＪＲ常磐線/亀有駅 歩17分,京成本線/お花茶屋駅 歩23分,6.0,3.0,3.0,9800.0,3000.0,0.0,9800.0,1.0,54.69,https://suumo.jp/chintai/jnc_000055628571/?bc=100186574475
フェリシア,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩9分,,,2.0,2.0,1.0,6100.0,3000.0,6100.0,0.0,1.0,40.3,https://suumo.jp/chintai/jnc_000032586525/?bc=100181078101
フェリシア,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩9分,,,2.0,2.0,1.0,6100.0,3000.0,6100.0,0.0,1.0,40.3,https://suumo.jp/chintai/jnc_000039850158/?bc=100135824853
フェリシア,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩9分,,,2.0,2.0,1.0,6200.0,3000.0,6200.0,0.0,1.0,40.3,https://suumo.jp/chintai/jnc_000039850161/?bc=100185972725
フェリシア,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩9分,,,2.0,2.0,1.0,6600.0,3000.0,6600.0,0.0,2.0,52.38,https://suumo.jp/chintai/jnc_000039850164/?bc=100182349466
プラッツＦ,東京都立川市富士見町５,ＪＲ中央線/立川駅 歩12分,多摩都市モノレール/立川南駅 歩14分,,15.0,2.0,1.0,10900.0,3000.0,10900.0,10900.0,2.0,56.55,https://suumo.jp/chintai/jnc_000055779741/?bc=100186915656
シグナス・グランコート,東京都三鷹市深大寺１,ＪＲ中央線/武蔵境駅 歩18分,ＪＲ中央線/三鷹駅 バス17分 (バス停)西野 歩1分,京王線/調布駅 バス19分 (バス停)西野 歩1分,15.0,3.0,2.0,7200.0,0.0,7200.0,7200.0,1.0,24.0,https://suumo.jp/chintai/jnc_000055786461/?bc=100186928719
ライオンズプラザ三鷹駅前,東京都三鷹市下連雀３,ＪＲ中央線/三鷹駅 歩2分,ＪＲ中央線/武蔵境駅 歩18分,ＪＲ中央線/吉祥寺駅 歩24分,30.0,10.0,6.0,6900.0,0.0,6900.0,6900.0,1.0,17.8,https://suumo.jp/chintai/jnc_000055750734/?bc=100186928875
ライオンズプラザ三鷹駅前,東京都三鷹市下連雀３,ＪＲ中央線/三鷹駅 歩2分,ＪＲ中央線/武蔵境駅 歩18分,ＪＲ中央線/吉祥寺駅 歩24分,30.0,10.0,6.0,6900.0,7000.0,6900.0,6900.0,1.0,17.8,https://suumo.jp/chintai/jnc_000055786454/?bc=100186923317
ライオンズプラザ三鷹駅前,東京都三鷹市下連雀３,ＪＲ中央線/三鷹駅 歩2分,ＪＲ中央線/武蔵境駅 歩18分,ＪＲ中央線/吉祥寺駅 歩24分,30.0,10.0,6.0,8000.0,7000.0,8000.0,8800.0,1.0,14.66,https://suumo.jp/chintai/jnc_000044015039/?bc=100135576535
南成瀬１丁目戸建,東京都町田市南成瀬１,ＪＲ横浜線/成瀬駅 歩8分,ＪＲ横浜線/町田駅 歩33分,ＪＲ横浜線/長津田駅 歩35分,27.0,2.0,1.0,16000.0,0.0,16000.0,0.0,4.0,98.95,https://suumo.jp/chintai/jnc_000055414556/?bc=100186296440
どりーむ国立,東京都国立市富士見台１,ＪＲ中央線/国立駅 バス5分 (バス停)富士見台第一団地 歩7分,ＪＲ南武線/谷保駅 歩8分,ＪＲ南武線/西府駅 歩20分,24.0,2.0,2.0,4900.0,3000.0,4000.0,0.0,1.0,22.18,https://suumo.jp/chintai/jnc_000055645047/?bc=100186318390
ヴィラセラフ・アイ,東京都葛飾区亀有３,ＪＲ常磐線/亀有駅 歩3分,東京メトロ千代田線/綾瀬駅 歩25分,ＪＲ常磐線/綾瀬駅 歩25分,22.0,9.0,7.0,10500.0,6000.0,10500.0,0.0,2.0,46.56,https://suumo.jp/chintai/jnc_000055714086/?bc=100186794225
シャトル・アイ,東京都葛飾区奥戸６,ＪＲ総武線/小岩駅 歩18分,,,12.0,2.0,1.0,11800.0,4500.0,0.0,11800.0,2.0,65.6,https://suumo.jp/chintai/jnc_000054411076/?bc=100181010099
アイリスＡ,東京都清瀬市中里３,西武池袋線/清瀬駅 歩17分,,,9.0,2.0,1.0,8300.0,2500.0,0.0,8300.0,2.0,45.39,https://suumo.jp/chintai/jnc_000053101991/?bc=100186999558
ＪＲ武蔵野線 新小平駅 2階建 築7年,東京都小平市学園西町３,ＪＲ武蔵野線/新小平駅 歩8分,西武多摩湖線/青梅街道駅 歩10分,西武多摩湖線/一橋学園駅 歩12分,7.0,2.0,1.0,10400.0,6000.0,10400.0,15600.0,2.0,59.8,https://suumo.jp/chintai/jnc_000055779887/?bc=100186894120
エスペランサ,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩4分,ＪＲ五日市線/武蔵引田駅 歩23分,,9.0,2.0,1.0,5800.0,3000.0,5800.0,0.0,1.0,44.95,https://suumo.jp/chintai/jnc_000053024832/?bc=100185660555
エスペランサ,東京都あきる野市伊奈,ＪＲ五日市線/武蔵増戸駅 歩4分,ＪＲ五日市線/武蔵引田駅 歩23分,,9.0,2.0,1.0,6700.0,3000.0,6700.0,0.0,1.0,49.34,https://suumo.jp/chintai/jnc_000015563205/?bc=100126286586
SSアイリス,東京都葛飾区堀切４,京成本線/堀切菖蒲園駅 歩3分,東武伊勢崎線/堀切駅 歩18分,京成本線/お花茶屋駅 歩16分,33.0,3.0,2.0,7500.0,3000.0,7500.0,7500.0,2.0,39.66,https://suumo.jp/chintai/jnc_000026251914/?bc=100186680866
ＪＲ横浜線 古淵駅 2階建 築10年,東京都町田市木曽東３,ＪＲ横浜線/古淵駅 歩13分,,,10.0,2.0,2.0,9700.0,3000.0,0.0,4850.0,2.0,53.69,https://suumo.jp/chintai/jnc_000055760070/?bc=100186814317
パビヨン吉村,東京都あきる野市野辺,ＪＲ五日市線/東秋留駅 歩8分,ＪＲ五日市線/秋川駅 歩35分,ＪＲ五日市線/熊川駅 歩43分,33.0,3.0,2.0,5700.0,2000.0,5700.0,0.0,3.0,52.25,https://suumo.jp/chintai/jnc_000054875066/?bc=100165013068
レオパレスＴＡＫＡ,東京都西多摩郡瑞穂町箱根ケ崎西松原,ＪＲ八高線/箱根ヶ崎駅 歩18分,,,13.0,2.0,2.0,4500.0,4500.0,0.0,4500.0,1.0,19.87,https://suumo.jp/chintai/jnc_000054701036/?bc=100093781931
レオパレスＴＡＫＡ,東京都西多摩郡瑞穂町箱根ケ崎西松原,ＪＲ八高線/箱根ヶ崎駅 歩18分,,,13.0,2.0,2.0,4500.0,4500.0,0.0,4500.0,1.0,19.87,https://suumo.jp/chintai/jnc_000054701036/?bc=100093781931
ガーデンスクエア調布,東京都調布市富士見町１,京王線/西調布駅 歩9分,京王線/調布駅 歩16分,京王線/飛田給駅 歩18分,32.0,4.0,4.0,8700.0,3000.0,8700.0,0.0,3.0,59.85,https://suumo.jp/chintai/jnc_000037590281/?bc=100186977239
ガーデンスクエア調布,東京都調布市富士見町１,京王線/西調布駅 歩9分,京王線/調布駅 歩16分,京王線/飛田給駅 歩18分,32.0,4.0,4.0,8700.0,3000.0,8700.0,0.0,3.0,59.85,https://suumo.jp/chintai/jnc_000047762361/?bc=100150183516
ハミング・ハウス,東京都荒川区東尾久４,日暮里・舎人ライナー/赤土小学校前駅 歩7分,都電荒川線/宮ノ前駅 歩8分,ＪＲ山手線/田端駅 歩13分,29.0,2.0,2.0,8200.0,3000.0,8200.0,0.0,2.0,36.4,https://suumo.jp/chintai/jnc_000029711408/?bc=100185970462
ハミング・ハウス,東京都荒川区東尾久４,日暮里・舎人ライナー/赤土小学校前駅 歩7分,都電荒川線/宮ノ前駅 歩8分,ＪＲ山手線/田端駅 歩13分,29.0,2.0,2.0,8300.0,3000.0,8300.0,0.0,2.0,36.4,https://suumo.jp/chintai/jnc_000055765535/?bc=100186855101
ベルベット・ヒル,東京都あきる野市山田,ＪＲ五日市線/武蔵増戸駅 歩11分,ＪＲ五日市線/武蔵引田駅 歩17分,,10.0,2.0,1.0,6000.0,2500.0,0.0,0.0,1.0,44.18,https://suumo.jp/chintai/jnc_000055593439/?bc=100186514630
ベルベット・ヒル,東京都あきる野市山田,ＪＲ五日市線/武蔵増戸駅 歩11分,ＪＲ五日市線/武蔵引田駅 歩17分,,10.0,2.0,1.0,6200.0,2500.0,0.0,0.0,1.0,44.18,https://suumo.jp/chintai/jnc_000054851778/?bc=100183041144
サンマンションアトレ町屋,東京都荒川区町屋６,東京メトロ千代田線/町屋駅 歩12分,ＪＲ山手線/西日暮里駅 歩34分,日暮里・舎人ライナー/熊野前駅 歩16分,28.0,地下1地上9,4.0,13300.0,14000.0,26600.0,13300.0,3.0,73.01,https://suumo.jp/chintai/jnc_000013494157/?bc=100186881804
